group_id,category,split,sample_key,sample_number,normal_class,anomaly_class,metadata_anomaly_class,metadata_label_matches_filename,rows,distinct_views,observed_views,missing_views,duplicate_views,five_rows,expected_camera_set,no_duplicate_cameras,single_category,single_split,single_sample_key,single_meta_prefix,single_normal_class,unique_image_paths,all_images_exist,declared_masks_exist,all_masks_correspond,all_categories_match,all_labels_match_filenames,valid_five_view_group
transistor1::transistor1_0163_NG_QS,transistor1,test,transistor1_0163_NG_QS,0163,OK,NG_QS,QS,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0163_NG_ZW,transistor1,test,transistor1_0163_NG_ZW,0163,OK,NG_ZW,ZW,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0163_OK,transistor1,train,transistor1_0163_OK,0163,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0164_NG_BX,transistor1,test,transistor1_0164_NG_BX,0164,OK,NG_BX,BX,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0164_NG_QS,transistor1,test,transistor1_0164_NG_QS,0164,OK,NG_QS,QS,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0164_NG_ZW,transistor1,test,transistor1_0164_NG_ZW,0164,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0164_OK,transistor1,train,transistor1_0164_OK,0164,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0165_NG_BX,transistor1,test,transistor1_0165_NG_BX,0165,OK,NG_BX,BX,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0165_NG_QS,transistor1,test,transistor1_0165_NG_QS,0165,OK,NG_QS,QS,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0165_NG_ZW,transistor1,test,transistor1_0165_NG_ZW,0165,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0165_OK,transistor1,train,transistor1_0165_OK,0165,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0166_NG_BX,transistor1,test,transistor1_0166_NG_BX,0166,OK,NG_BX,BX,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0166_NG_ZW,transistor1,test,transistor1_0166_NG_ZW,0166,OK,NG_ZW,ZW,False,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0166_OK,transistor1,test,transistor1_0166_OK,0166,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0167_NG_BX,transistor1,test,transistor1_0167_NG_BX,0167,OK,NG_BX,BX,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0167_OK,transistor1,train,transistor1_0167_OK,0167,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0168_NG_BX,transistor1,test,transistor1_0168_NG_BX,0168,OK,NG_BX,BX,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0168_OK,transistor1,train,transistor1_0168_OK,0168,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0169_NG_BX,transistor1,test,transistor1_0169_NG_BX,0169,OK,NG_BX,BX,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0169_OK,transistor1,train,transistor1_0169_OK,0169,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0170_NG_BX,transistor1,test,transistor1_0170_NG_BX,0170,OK,NG_BX,BX,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0170_OK,transistor1,test,transistor1_0170_OK,0170,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0171_OK,transistor1,train,transistor1_0171_OK,0171,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0172_OK,transistor1,test,transistor1_0172_OK,0172,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0173_OK,transistor1,test,transistor1_0173_OK,0173,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0174_OK,transistor1,test,transistor1_0174_OK,0174,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0175_OK,transistor1,train,transistor1_0175_OK,0175,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0176_OK,transistor1,train,transistor1_0176_OK,0176,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0177_OK,transistor1,test,transistor1_0177_OK,0177,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0178_OK,transistor1,test,transistor1_0178_OK,0178,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0179_OK,transistor1,train,transistor1_0179_OK,0179,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0180_OK,transistor1,train,transistor1_0180_OK,0180,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0181_OK,transistor1,test,transistor1_0181_OK,0181,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0182_OK,transistor1,test,transistor1_0182_OK,0182,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0183_OK,transistor1,test,transistor1_0183_OK,0183,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0184_OK,transistor1,train,transistor1_0184_OK,0184,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0185_OK,transistor1,test,transistor1_0185_OK,0185,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0186_OK,transistor1,test,transistor1_0186_OK,0186,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0187_OK,transistor1,train,transistor1_0187_OK,0187,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0188_OK,transistor1,train,transistor1_0188_OK,0188,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0189_OK,transistor1,test,transistor1_0189_OK,0189,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0190_OK,transistor1,test,transistor1_0190_OK,0190,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0191_OK,transistor1,test,transistor1_0191_OK,0191,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0192_OK,transistor1,test,transistor1_0192_OK,0192,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0193_OK,transistor1,test,transistor1_0193_OK,0193,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0194_OK,transistor1,test,transistor1_0194_OK,0194,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0195_OK,transistor1,test,transistor1_0195_OK,0195,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0196_OK,transistor1,train,transistor1_0196_OK,0196,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0197_OK,transistor1,test,transistor1_0197_OK,0197,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0198_OK,transistor1,train,transistor1_0198_OK,0198,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0199_OK,transistor1,train,transistor1_0199_OK,0199,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0200_OK,transistor1,train,transistor1_0200_OK,0200,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0201_OK,transistor1,train,transistor1_0201_OK,0201,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0202_OK,transistor1,train,transistor1_0202_OK,0202,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0203_OK,transistor1,train,transistor1_0203_OK,0203,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0204_OK,transistor1,train,transistor1_0204_OK,0204,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0205_OK,transistor1,test,transistor1_0205_OK,0205,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0206_OK,transistor1,train,transistor1_0206_OK,0206,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0207_OK,transistor1,test,transistor1_0207_OK,0207,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0208_OK,transistor1,test,transistor1_0208_OK,0208,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0209_OK,transistor1,train,transistor1_0209_OK,0209,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0210_OK,transistor1,train,transistor1_0210_OK,0210,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0211_OK,transistor1,test,transistor1_0211_OK,0211,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0212_OK,transistor1,train,transistor1_0212_OK,0212,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0213_OK,transistor1,train,transistor1_0213_OK,0213,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0214_OK,transistor1,test,transistor1_0214_OK,0214,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0215_OK,transistor1,train,transistor1_0215_OK,0215,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0216_OK,transistor1,test,transistor1_0216_OK,0216,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0217_OK,transistor1,test,transistor1_0217_OK,0217,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0218_OK,transistor1,test,transistor1_0218_OK,0218,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0219_OK,transistor1,train,transistor1_0219_OK,0219,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0220_OK,transistor1,train,transistor1_0220_OK,0220,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0221_OK,transistor1,test,transistor1_0221_OK,0221,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0222_OK,transistor1,test,transistor1_0222_OK,0222,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0223_OK,transistor1,train,transistor1_0223_OK,0223,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0224_OK,transistor1,test,transistor1_0224_OK,0224,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0225_OK,transistor1,train,transistor1_0225_OK,0225,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0226_OK,transistor1,test,transistor1_0226_OK,0226,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0227_OK,transistor1,test,transistor1_0227_OK,0227,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0228_OK,transistor1,train,transistor1_0228_OK,0228,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0229_OK,transistor1,train,transistor1_0229_OK,0229,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0230_OK,transistor1,train,transistor1_0230_OK,0230,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0231_OK,transistor1,test,transistor1_0231_OK,0231,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0232_OK,transistor1,test,transistor1_0232_OK,0232,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0233_OK,transistor1,train,transistor1_0233_OK,0233,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0234_OK,transistor1,train,transistor1_0234_OK,0234,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0235_OK,transistor1,train,transistor1_0235_OK,0235,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0236_OK,transistor1,train,transistor1_0236_OK,0236,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0237_OK,transistor1,train,transistor1_0237_OK,0237,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0238_OK,transistor1,train,transistor1_0238_OK,0238,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0239_OK,transistor1,train,transistor1_0239_OK,0239,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0240_OK,transistor1,train,transistor1_0240_OK,0240,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0241_OK,transistor1,test,transistor1_0241_OK,0241,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0242_OK,transistor1,train,transistor1_0242_OK,0242,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0243_OK,transistor1,train,transistor1_0243_OK,0243,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0244_OK,transistor1,train,transistor1_0244_OK,0244,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0245_OK,transistor1,test,transistor1_0245_OK,0245,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0246_OK,transistor1,test,transistor1_0246_OK,0246,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0247_OK,transistor1,test,transistor1_0247_OK,0247,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0248_OK,transistor1,test,transistor1_0248_OK,0248,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0249_OK,transistor1,train,transistor1_0249_OK,0249,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0250_OK,transistor1,test,transistor1_0250_OK,0250,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0251_OK,transistor1,train,transistor1_0251_OK,0251,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0252_OK,transistor1,test,transistor1_0252_OK,0252,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0253_OK,transistor1,train,transistor1_0253_OK,0253,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0254_OK,transistor1,test,transistor1_0254_OK,0254,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0255_OK,transistor1,train,transistor1_0255_OK,0255,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0256_OK,transistor1,train,transistor1_0256_OK,0256,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0257_OK,transistor1,test,transistor1_0257_OK,0257,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0258_OK,transistor1,test,transistor1_0258_OK,0258,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0259_OK,transistor1,test,transistor1_0259_OK,0259,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0260_OK,transistor1,train,transistor1_0260_OK,0260,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0261_OK,transistor1,test,transistor1_0261_OK,0261,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0262_OK,transistor1,train,transistor1_0262_OK,0262,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0263_OK,transistor1,test,transistor1_0263_OK,0263,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0264_OK,transistor1,test,transistor1_0264_OK,0264,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0265_OK,transistor1,test,transistor1_0265_OK,0265,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0266_OK,transistor1,train,transistor1_0266_OK,0266,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0267_OK,transistor1,test,transistor1_0267_OK,0267,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0268_OK,transistor1,train,transistor1_0268_OK,0268,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0269_OK,transistor1,test,transistor1_0269_OK,0269,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0270_OK,transistor1,train,transistor1_0270_OK,0270,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0271_OK,transistor1,train,transistor1_0271_OK,0271,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0272_OK,transistor1,train,transistor1_0272_OK,0272,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0273_OK,transistor1,train,transistor1_0273_OK,0273,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0274_OK,transistor1,test,transistor1_0274_OK,0274,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0275_OK,transistor1,test,transistor1_0275_OK,0275,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0276_OK,transistor1,test,transistor1_0276_OK,0276,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0277_OK,transistor1,test,transistor1_0277_OK,0277,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0278_OK,transistor1,test,transistor1_0278_OK,0278,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0279_OK,transistor1,test,transistor1_0279_OK,0279,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0280_OK,transistor1,train,transistor1_0280_OK,0280,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0281_OK,transistor1,train,transistor1_0281_OK,0281,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0282_OK,transistor1,train,transistor1_0282_OK,0282,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0283_OK,transistor1,train,transistor1_0283_OK,0283,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
transistor1::transistor1_0284_OK,transistor1,test,transistor1_0284_OK,0284,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
